"","Num","P13","P18","P19","P20","S13","S18","S19","S20","nP","nSp"
"2670",3189,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2671",3189.1,"PPW1348","PPW1348","PPW1348",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"2672",3190,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2673",3191,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2674",3192,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2675",3193,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2676",3194,"PPW1348","PPW1348",NA,NA,"QUEKEL","QUEKEL",NA,NA,1,1
"2677",3195,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2678",3195.1,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2679",3195.2,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2680",3195.3,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2681",3196,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2682",3197,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2683",3198,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2684",3198.1,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2685",3198.2,"PPW1337","PPW1337",NA,NA,"ARBMEN","ARBMEN",NA,NA,1,1
"2686",3199,"PPW1337","PPW1337","PPW1337",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2687",3200,"PPW1337","PPW1337",NA,NA,"AESCAL","AESCAL",NA,NA,1,1
"2688",3201,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2689",3202,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2690",3203,"PPW1348","PPW1348","PPW1348",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"2691",3204,"PPW1348","PPW1348","PPW1348",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"2692",3205,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2693",3206,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2694",3207,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2695",3208,"PPW1348","PPW1348","PPW1348",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"2696",3209,"PPW1348","PPW1348","PPW1348","PPW1348","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2697",3210,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2698",3211,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2699",3212,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2700",3213,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2701",3214,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2702",3215,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2703",3216,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2704",3217,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2705",3218,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2706",3219,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2707",3220,"PPW1348","PPW1348","PPW1348",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"2708",3221,"PPW1348","PPW1348","PPW1348",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"2709",3222,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2710",3223,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2711",3223.1,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2712",3223.2,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2713",3225,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2714",3225.1,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2715",3225.2,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2716",3226,"PPW1348","PPW1348","PPW1348",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"2717",3227,"PPW1348","PPW1348","PPW1348","PPW1348","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2718",3228,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2719",3229,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2720",3230,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2721",3231,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2722",3232,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2723",3233,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2724",3234,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2725",3235,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2726",3236,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2727",3237,"PPW1348","PPW1348","PPW1348","PPW1348","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2728",3237.1,NA,"PPW1348","PPW1348","PPW1348",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"2729",3238,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2730",3239,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2731",3240,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2732",3241,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2733",3242,"PPW1348","PPW1348","PPW1348","PPW1348","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2734",3243,"PPW1348","PPW1348","PPW1348",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"2735",3244,"PPW1348","PPW1348","PPW1348","PPW1348","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2736",3245,"PPW1348","PPW1348",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"2737",3246,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2738",3247,"PPW1348","PPW1348","PPW1348","PPW1348","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2739",3248,"PPW1348","PPW1348","PPW1348","PPW1348","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2740",3249,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2741",3250,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2742",3251,"PPW1348","PPW1348",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"2743",3252,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2744",3252.1,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2745",3252.2,"PPW1348","PPW1348",NA,NA,"HETARB","HETARB",NA,NA,1,1
"2746",3252.3,"PPW1348","PPW1348",NA,NA,"HETARB","HETARB",NA,NA,1,1
"2747",3252.4,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2748",3252.5,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2749",3253,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2750",3254,"PPW1348","PPW1348","PPW1348","PPW1348","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2751",3255,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2752",3256,"PPW1348","PPW1348","PPW1348",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"2753",3257,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2754",3258,"PPW1348","PPW1348",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"2755",3259,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2756",3260,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2757",3261,"PPW1348","PPW1348","PPW1348","PPW1348","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2758",3262,"PPW1348","PPW1348","PPW1348","PPW1348","AMOCAL","AMOCAL","AMOCAL","AMOCAL",1,1
"2759",3263,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2760",3263.1,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2761",3263.2,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2762",3263.3,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2763",3263.4,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2764",3263.5,"PPW1348","PPW1348","PPW1348","PPW1348","HETARB","HETARB","HETARB","HETARB",1,1
"2765",3263.6,"PPW1348","PPW1348","PPW1348",NA,"HETARB","HETARB","HETARB",NA,1,1
"2766",3264,"PPW1337","PPW1337","PPW1337","PPW1337","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2767",3265,"PPW1337","PPW1337",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"2768",3266,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2769",3267,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2770",3268,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2771",3268.1,"PPW1337","PPW1337",NA,NA,"ARBMEN","ARBMEN",NA,NA,1,1
"2772",3269,"PPW1337","PPW1337","PPW1337","PPW1337","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2773",3270,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2774",3271,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2775",3272,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2776",3272.1,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2777",3272.2,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2778",3273,"PPW1337","PPW1337","PPW1337","PPW1337","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2779",3273.1,"PPW1337","PPW1337","PPW1337",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"2780",3273.2,"PPW1337","PPW1337","PPW1337",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"2781",3274,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2782",3274.1,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2783",3275,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2784",3276,"PPW1337","PPW1337","PPW1337","PPW1337","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"2785",3277,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2786",3277.1,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2787",3278,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2788",3279,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2789",3280,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2790",3280.1,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2791",3280.2,NA,NA,NA,"PPW1337",NA,NA,NA,"ARBMEN",1,1
"2792",3281,"PPW1337","PPW1337","PPW1337","PPW1337","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2793",3282,"PPW1337","PPW1337","PPW1337",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"2794",3283,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2795",3284,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2796",3285,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2797",3286,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2798",3287,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2799",3288,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2800",3289,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2801",3290,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2802",3291,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2803",3292,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2804",3293,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2805",3294,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2806",3295,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2807",3295.1,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2808",3296,"PPW1337","PPW1337","PPW1337","PPW1337","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"2809",3297,"PPW1337","PPW1337","PPW1337","PPW1337","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2810",3298,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2811",3298.1,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2812",3298.2,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2813",3299,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2814",3300,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2815",3301,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2816",3302,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2817",3303,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2818",3304,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2819",3305,"PPW1337","PPW1337","PPW1337","PPW1337","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2820",3306,"PPW1337","PPW1337","PPW1337","PPW1337","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2821",3307,"PPW1337","PPW1337","PPW1337",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2822",3308,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2823",3309,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2824",3309.1,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2825",3310,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2826",3311,"PPW1337","PPW1337","PPW1337",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2827",3312,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2828",3313,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2829",3314,"PPW1337","PPW1337","PPW1337","PPW1337","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"2830",3315,"PPW1337","PPW1337",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"2831",3316,"PPW1337","PPW1337","PPW1337","PPW1337","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"2832",3317,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2833",3318,"PPW1337","PPW1337",NA,NA,"ARBMEN","ARBMEN",NA,NA,1,1
"2834",3319,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2835",3320,"PPW1337","PPW1337",NA,NA,"QUEAGR","QUEAGR",NA,NA,1,1
"2836",3321,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2837",3322,"PPW1337","PPW1337","PPW1337","PPW1337","ARBMEN","ARBMEN","ARBMEN","ARBMEN",1,1
"2838",3323,"PPW1337","PPW1337","PPW1337","PPW1337","BACPIL","BACPIL","BACPIL","BACPIL",1,1
"2839",3324,"PPW1337","PPW1337","PPW1337",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2840",3325,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2841",3326,"PPW1337","PPW1337",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"2842",3327,"PPW1333","PPW1333","PPW1333","PPW1333","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2843",3328,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2844",3329,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2845",3330,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2846",3331,"PPW1337","PPW1337",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"2847",3332,"PPW1337","PPW1337","PPW1337",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"2848",3333,"PPW1337","PPW1337","PPW1337","PPW1337","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"2849",3334,"PPW1337","PPW1337",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"2850",3335,"PPW1337","PPW1337",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"2851",3336,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2852",3337,"PPW1337","PPW1337","PPW1337","PPW1337","PSEMEN","PSEMEN","PSEMEN","PSEMEN",1,1
"2853",3338,"PPW1337","PPW1337","PPW1337",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2854",3339,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2855",3340,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2856",3341,"PPW1333","PPW1333",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"2857",3342,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2858",3342.1,"PPW1333","PPW1333","PPW1333",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"2859",3342.2,"PPW1333","PPW1333","PPW1333",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"2860",3343,"PPW1333","PPW1333","PPW1333","PPW1333","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2861",3344,"PPW1333","PPW1333","PPW1333","PPW1333","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"2862",3345,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2863",3346,"PPW1333","PPW1333",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"2864",3347,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2865",3348,"PPW1333","PPW1333","PPW1333","PPW1333","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"2866",3349,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2867",3350,"PPW1333","PPW1333","PPW1333","PPW1333","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"2868",3351,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2869",3352,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2870",3353,"PPW1333","PPW1333","PPW1333",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"2871",3354,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2872",3355,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2873",3356,"PPW1333","PPW1333",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"2874",3357,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2875",3358,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2876",3359,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2877",3360,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2878",3361,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2879",3362,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2880",3363,"PPW1333","PPW1333","PPW1333","PPW1333","QUEKEL","QUEKEL","QUEKEL","QUEKEL",1,1
"2881",3364,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2882",3365,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2883",3366,"PPW1333","PPW1333","PPW1333","PPW1333","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2884",3367,"PPW1333","PPW1333",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"2885",3368,"PPW1333","PPW1333","PPW1333","PPW1333","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2886",3369,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2887",3370,"PPW1333","PPW1333","PPW1333","PPW1333","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"2888",3371,"PPW1333","PPW1333","PPW1333","PPW1333","QUEGAR","QUEGAR","QUEGAR","QUEGAR",1,1
"2889",3372,"PPW1333","PPW1333","PPW1333","PPW1333","QUEAGR","QUEAGR","QUEAGR","QUEAGR",1,1
"2890",3372.1,"PPW1333","PPW1333",NA,NA,"QUEAGR","QUEAGR",NA,NA,1,1
"2891",3372.2,"PPW1333","PPW1333","PPW1333",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2892",3372.3,"PPW1333","PPW1333","PPW1333",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2893",3372.4,"PPW1333","PPW1333","PPW1333",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"2894",3373,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2895",3374,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2896",3374.1,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
"2897",3374.2,"PPW1333","PPW1333","PPW1333","PPW1333","UMBCAL","UMBCAL","UMBCAL","UMBCAL",1,1
